visit_id,agreement_id,vehicle_dealership_name,customer_id,vehicle_agency_brand_name,branch_division_name,branch_division_id,visit_start_date,visit_end_date,audit_sfctry_score_epse_type,agency_score_give_person_name,block_agncy_cr_line_mark_type,agency_rating_date,audit_score_hms_date,audit_bncl_financed_veh_number,audit_bncl_financed_veh_amount,operation_currency_type,audit_agncy_verif_veh_number,audit_agncy_verif_veh_amount,audit_non_verified_veh_number,audit_non_verified_veh_amount,audit_agncy_found_veh_number,audit_imperfect_veh_number,pend_delivery_paid_veh_number,non_paid_dspsl_sold_veh_number,brand_same_exchange_veh_number,liquidated_vehicles_number,agency_arrive_pend_veh_number,audit_missing_vehicles_number,agency_rej_audit_visit_number,agency_transferred_veh_number,stln_reported_veh_tot_number,agncy_penalty_vehicle_number,audit_non_verified_veh_per,level1_service_group_type,purchase_amount,settlement_days_number,audit_rgtry_new_veh_number,audit_rgtry_prwd_veh_number
55502,10044,OPTIMA AUTOMOTRIZ TIJUANA,23121513,HONDA,Noroeste,819.0,24/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,30/03/2021,11:36 a. m.,99,36419984.84,MXP,73,28022346.58,26,8397638.26,21,0,0,0,0,52,26,0,0,0,0,0,26,34:7,,5.0,99,0
55503,10027,MILENIO INDEPENDENCIA,11677219,HONDA,Noreste,815.0,24/03/2021,24/03/2021,Satisfactoria,Edgar Ricardo,FALSE,25/03/2021,09:38 p. m.,23,9648846.34,MXP,21,8836462.62,2,812383.72,13,0,7,0,0,1,1,0,0,1,0,0,8,21:38,,12.0,23,0
55504,10124,MILENIO ORIENTE ,11677219,HONDA,Noreste,815.0,23/03/2021,23/03/2021,Satisfactoria,Edgar Aguilar,FALSE,24/03/2021,08:48 p. m.,10,4390242.14,MXP,9,3648999.21,1,741242.93,6,0,2,0,0,1,0,0,0,1,0,0,10,20:48,,12.0,10,0
55505,MICH1,MICHOACAN MOTO,17634669,CHRYSLER,Occidente,1795.0,24/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,25/03/2021,11:54 a. m.,6,1795184.56,MXP,6,1795184.56,0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,6,0
55506,10054,PRESTIGIO,24321634,HONDA,Occidente,1802.0,24/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,25/03/2021,08:58 a. m.,7,3001364.59,MXP,5,2300881.77,2,700482.82,5,0,0,0,0,0,2,0,0,0,0,0,28,12:17,,5.0,7,0
55507,10008,"CONTRERAS AUTOMOTRIZ  DE PUEBLA,SA DE CV",19479726,ACURA,Sur,816.0,24/03/2021,24/03/2021,Satisfactoria,Edgar Ricardo,FALSE,25/03/2021,09:15 p. m.,33,13973411.19,MXP,30,12939527.44,3,1033883.75,28,0,0,0,0,2,3,0,0,0,0,0,9,25:7,,5.0,33,0
55508,20005,ACURA PUEBLA 2,19479726,ACURA,Sur,816.0,24/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,24/03/2021,12:12 p. m.,4,2800196.85,MXP,4,2800196.85,0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,5.0,4,0
55509,10152,HONDA  SERDAN,B0446638,HONDA,Sur,816.0,24/03/2021,24/03/2021,Satisfactoria,Edgar Ricardo,FALSE,25/03/2021,09:28 p. m.,16,5460640.99,MXP,13,4471715.71,3,988925.28,9,0,0,0,0,4,3,0,0,0,0,0,18,24:9,,5.0,16,0
55510,HYSER,HYUNDAI SERDAN,B1395906,HYUNDAI,Sur,816.0,24/03/2021,24/03/2021,Satisfactoria,Edgar Ricardo,FALSE,25/03/2021,09:06 p. m.,21,4903338.07,MXP,0,0.0,21,4903338.07,0,0,0,0,0,0,21,0,0,0,0,0,100,25:51,,5.0,21,0
55511,10142,ALTOZANO      ,84088027,HONDA,Occidente,1795.0,24/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,24/03/2021,01:52 p. m.,1,329641.76,MXP,1,329641.76,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,12.0,1,0
55512,GFA07,AUTOMOTORES FLOSOL 2,23722397,MITSUBISHI,Occidente,814.0,23/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,26/03/2021,04:33 p. m.,16,6952896.92,MXP,15,6319552.02,1,633344.9,12,0,0,0,0,3,0,0,0,1,0,0,6,22:21,,5.0,16,0
55513,VZVW2,VELOX ZAMORA  ,17997307,VOLKSWAGEN,Occidente,1802.0,24/03/2021,24/03/2021,Satisfactoria,Edgar Ricardo,FALSE,25/03/2021,09:20 p. m.,23,7542883.07,MXP,21,6790962.05,2,751921.02,13,0,2,0,0,6,0,0,0,2,0,0,8,25:11,,5.0,23,0
55514,HYCM1,HYUNDAI MOTOR DE MEX,B1523277,HYUNDAI,Sureste,841.0,24/03/2021,24/03/2021,Satisfactoria,Edgar Ricardo,FALSE,31/03/2021,11:36 p. m.,80,21849557.02,MXP,11,2812813.46,69,19036743.56,4,0,1,0,0,6,68,0,0,1,0,0,86,61:25,,12.0,80,0
55515,DACZ1,DACZA SA DE CV      ,20992249,INTERNATIONAL,Occidente,1802.0,24/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,25/03/2021,04:20 p. m.,15,28848355.85,MXP,15,28848355.85,0,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,15,0
55516,AT010,ATVS LAGUNA         ,B3221008,POLARIS,Metro Corporativa,1853.0,24/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,25/03/2021,08:41 a. m.,12,3638259.0,MXP,12,3638259.0,0,0.0,8,0,4,0,0,0,0,0,0,0,0,0,0,12:50,,12.0,12,0
55517,LY999,LYON MOTORS         ,56517888,PEUGEOT,Metro Corporativa,1853.0,23/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,25/03/2021,08:55 a. m.,6,2236075.12,MXP,6,2236075.12,0,0.0,1,0,5,0,0,0,0,0,0,0,0,0,0,15:17,,12.0,6,0
55518,MMTO3,MANS MOTORS PORSCHE ,34565683,PORSCHE,Metro Corporativa,1853.0,23/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,25/03/2021,08:36 a. m.,5,11143322.01,MXP,5,11143322.01,0,0.0,3,0,2,0,0,0,0,0,0,0,0,0,0,13:14,,5.0,5,0
55519,ME002,MOTOELITE           ,A6255817,HARLEY DAVIDSON,Metro Corporativa,1853.0,23/03/2021,23/03/2021,Satisfactoria,Edgar Aguilar,FALSE,24/03/2021,08:30 p. m.,14,4907579.28,MXP,14,4907579.28,0,0.0,8,0,6,0,0,0,0,0,0,0,0,0,0,20:30,,5.0,14,0
55520,TLGSM,TOYOTA LAGUNA SEMINU,38297345,No Asiganda,Noreste,815.0,23/03/2021,23/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,23/03/2021,05:44 p. m.,5,2874400.0,MXP,5,2874400.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,9:14,,5.0,0,5
55521,HYU42,HYU42 HYUNDAI LAGUNA,93988940,HYUNDAI,Metro Corporativa,1853.0,23/03/2021,24/03/2021,Satisfactoria,Edgar Ricardo,FALSE,25/03/2021,09:43 p. m.,93,25418218.16,MXP,56,16552383.24,37,8865834.92,53,0,1,0,0,2,37,0,0,0,0,0,39,21:43,,12.0,93,0
55522,HYOB1,HYOB1 HYUNDAI SOLANA,B2333365,HYUNDAI,Occidente,723.0,25/03/2021,26/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,26/03/2021,09:06 p. m.,81,22727925.84,MXP,46,12429971.95,35,10297953.89,43,0,1,0,0,2,28,0,0,7,0,0,43,12:36,,5.0,81,0
55523,CATR2,CATRAMI,26447222,MERCEDEZ B CAMI,Occidente,1795.0,24/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,26/03/2021,04:54 p. m.,20,27229783.65,MXP,19,24865015.91,1,2364767.74,18,0,0,0,0,1,0,0,0,1,0,0,5,22:10,,12.0,20,0
55524,PORPU,PORSCHE PUEBLA,86590083,No Asiganda,Sur,1803.0,24/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,24/03/2021,10:57 a. m.,1,1508061.54,MXP,1,1508061.54,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,6.0,1,0
55525,AUDAN,AUDI ANGELOPOLIS,86582234,AUDI,Sur,1803.0,24/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,24/03/2021,10:33 a. m.,1,785825.4,MXP,1,785825.4,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,1,0
55526,TAB90,TERRACOTA JAC,B9014663,No Asiganda,Metro Corporativa,1853.0,23/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,24/03/2021,11:03 a. m.,15,4606247.89,MXP,15,4606247.89,0,0.0,15,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,6.0,15,0
55527,AUDSE,AUDI CENTER SERDAN,86582234,AUDI,Sur,1803.0,24/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,24/03/2021,01:12 p. m.,1,388402.74,MXP,1,388402.74,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,12.0,1,0
55528,LUX62,LUXOCAR ATZ,C0962462,No Asiganda,Metro Corporativa,1853.0,23/03/2021,24/03/2021,Deficiente con Bloqueo,Edgar Ricardo,TRUE,26/03/2021,10:23 p. m.,14,20643208.04,MXP,12,17298058.04,2,3345150.0,5,0,4,0,0,3,0,2,0,0,0,0,0,36:38,,12.0,14,0
55529,AUTM7,AUTOMANS SA DE CV,96610769,No Asiganda,Metro Corporativa,1853.0,23/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,24/03/2021,10:50 a. m.,1,734400.0,MXP,1,734400.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,6.0,0,1
55530,FHAN1,HANA MOTORS,C1045111,MITSUBISHI,Occidente,1793.0,24/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,24/03/2021,11:59 a. m.,3,908931.88,MXP,3,908931.88,0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,3,0
55531,JACDG,AUTOS FAZA SA DE CV,C3049646,JAC MOTORS,Noreste,686.0,23/03/2021,23/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,23/03/2021,06:01 p. m.,14,4889472.46,MXP,14,4889472.46,0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,9:31,,12.0,14,0
55532,CAF03,CAMSA SA DE CV,17177799,VOLVO,Metro Corporativa,1853.0,24/03/2021,24/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,24/03/2021,12:46 p. m.,31,29089022.24,MXP,31,29089022.24,0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,31,0
55533,NSH02,NISSAUTO HILLO,48226998,NISSAN,Noroeste,758.0,29/03/2021,31/03/2021,Satisfactoria,Edgar Aguilar,FALSE,31/03/2021,11:56 p. m.,228,67448870.52,MXP,208,61618811.72,20,5830058.8,127,0,6,0,0,75,0,0,0,20,0,0,8,23:44,,12.0,228,0
55534,10059,MILENIO AUTOMOTRIZ DURANGO,11677219,HONDA,Noreste,815.0,25/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,26/03/2021,06:35 p. m.,42,19177691.03,MXP,25,10657336.37,17,8520354.66,14,0,11,0,0,0,17,0,0,0,0,0,40,24:2,,12.0,42,0
55535,MO483,MOTOSPORT LAGUNA    ,B1882482,DUCATI,Metro Corporativa,1853.0,25/03/2021,25/03/2021,Deficiente con Bloqueo,Fabiola Alvarez Paez,TRUE,30/03/2021,11:08 a. m.,9,2776138.15,MXP,7,2193947.85,2,582190.3,3,0,4,0,0,0,0,2,0,0,0,0,0,34:37,,12.0,9,0
55536,SML64,SUPERMOTO LAGUNA,B1832163,KTM,Metro Corporativa,1853.0,25/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,26/03/2021,04:35 p. m.,11,1481052.38,MXP,11,1481052.38,0,0.0,2,0,9,0,0,0,0,0,0,0,0,0,0,22:10,,12.0,11,0
55537,TRCK9,TRUCKS ISUZU 7,89790961,ISUZU,Metro Corporativa,1853.0,25/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,25/03/2021,04:01 p. m.,6,5773736.21,MXP,6,5773736.21,0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,6,0
55538,JACSZ,JACSZ JAC STORE,C0596984,No Asiganda,Sur,7714.0,25/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,26/03/2021,06:27 p. m.,11,3651663.35,MXP,11,3651663.35,0,0.0,7,0,4,0,0,0,0,0,0,0,0,0,0,23:24,,12.0,11,0
55539,SAB03,SABALO DE XALAPA SA,17868065,CHRYSLER,Sur,7714.0,25/03/2021,26/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,26/03/2021,06:28 p. m.,17,9926428.77,MXP,17,9926428.77,0,0.0,11,0,3,0,0,3,0,0,0,0,0,0,0,15:28,,12.0,17,0
55540,ASO13,ASOLEADAS,B9056673,SUZUKI,Metro Corporativa,1853.0,25/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,26/03/2021,06:56 p. m.,34,1530571.07,MXP,34,1530571.07,0,0.0,15,0,18,0,0,1,0,0,0,0,0,0,0,23:54,,12.0,34,0
55541,MBLGN,AUTOMOTRIZ LAGUNERA,10069240,MERCEDES BENZ,Noreste,815.0,25/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,26/03/2021,04:53 p. m.,12,11445566.85,MXP,11,10545262.4,1,900304.45,10,0,1,0,0,0,0,0,0,1,0,0,8,22:12,,12.0,12,0
55542,VLTRN,AUTOMOTRIZ ELFER SA,17116345,No Asiganda,Noreste,815.0,25/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,26/03/2021,04:30 p. m.,3,2187481.6,MXP,2,1286024.72,1,901456.88,2,0,0,0,0,0,1,0,0,0,0,0,33,22:38,,12.0,3,0
55543,SNCDM,SEMINUEVOS Z MOTORS DE MEXICO S,50131655,No Asiganda,Sur,1803.0,25/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,25/03/2021,11:32 a. m.,7,2060560.0,MXP,7,2060560.0,0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,8:30,7.0,6.0,0,7
55544,KT190,SUPERMOTO LAGUNA SA,B1832163,No Asiganda,Metro Corporativa,1853.0,25/03/2021,25/03/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,26/03/2021,06:31 p. m.,13,1528700.2,MXP,13,1528700.2,0,0.0,9,0,4,0,0,0,0,0,0,0,0,0,0,23:39,,12.0,13,0
55581,MGDL1,MOTORMEXA,94542193,CHRYSLER,Occidente,814.0,06/04/2021,07/04/2021,Satisfactoria,Edgar Aguilar,FALSE,08/04/2021,08:18 p. m.,148,84967985.77,MXP,134,78469840.01,14,6498145.76,82,1,0,0,0,51,0,0,0,14,0,0,9,25:57,,5.0,148,0
55582,HYFR2,HYUNDAI FARRERA VEACRUZ,B1498021,HYUNDAI,Sureste,1809.0,06/04/2021,06/04/2021,Satisfactoria,Edgar Aguilar,FALSE,07/04/2021,08:54 p. m.,80,20795277.84,MXP,74,19095934.34,6,1699343.5,66,0,8,0,0,0,2,0,0,4,0,0,7,24:33,,12.0,80,0
55583,10013,DALTON  MARIANO ESCOBEDO,20846553,HONDA,Occidente,723.0,06/04/2021,07/04/2021,Satisfactoria,Edgar Ricardo,FALSE,08/04/2021,08:03 p. m.,47,22053031.02,MXP,47,22053031.02,0,0.0,31,0,3,0,0,13,0,0,0,0,0,0,0,25:40,,5.0,47,0
55584,10041,HONDA DALTON POLANCO,20846553,HONDA,Occidente,723.0,06/04/2021,08/04/2021,Satisfactoria,Edgar Aguilar,FALSE,09/04/2021,10:34 p. m.,45,20899482.76,MXP,45,20899482.76,0,0.0,27,0,8,0,0,10,0,0,0,0,0,0,0,25:9,,5.0,45,0
55585,10003,EXCELENCIA   MOTORS,19899016,HONDA,Occidente,723.0,06/04/2021,07/04/2021,Satisfactoria,Edgar Aguilar,FALSE,08/04/2021,08:38 p. m.,98,44652537.01,MXP,95,42803358.54,3,1849178.47,53,0,32,0,0,10,0,0,0,3,0,0,3,24:6,,5.0,98,0
55586,HYOA1,JEJU  AUTOMOTRI,B2341823,HYUNDAI,Sur,715.0,06/04/2021,06/04/2021,Satisfactoria,Edgar Aguilar,FALSE,07/04/2021,08:42 p. m.,32,8917613.34,MXP,26,7215488.56,6,1702124.78,17,0,3,0,0,6,5,0,0,1,0,0,18,24:22,,5.0,32,0
55587,20007,ACURA SINALOA,22225715,HONDA,Occidente,723.0,06/04/2021,07/04/2021,Satisfactoria,Edgar Ricardo,FALSE,08/04/2021,08:25 p. m.,7,4932360.11,MXP,7,4932360.11,0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,24:8,,12.0,7,0
55588,BECK5,AUDI PATRIA SEMINUEV,95516329,AUDI,Occidente,723.0,06/04/2021,06/04/2021,Satisfactoria,Edgar Aguilar,FALSE,07/04/2021,08:44 p. m.,9,2607920.0,MXP,9,2607920.0,0,0.0,7,0,1,0,0,1,0,0,0,0,0,0,0,23:52,6.0,5.0,0,9
55589,ABG02,AUDI LOPEZ MATEOS2,B1009679,AUDI,Occidente,723.0,06/04/2021,06/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/04/2021,01:16 p. m.,5,4695814.29,MXP,5,4695814.29,0,0.0,3,0,0,0,0,2,0,0,0,0,0,0,0,8:30,,5.0,5,0
55590,NSMX2,NISSAN MEXICALI     ,17116505,NISSAN,Noroeste,1829.0,06/04/2021,07/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/04/2021,01:23 p. m.,7,2864048.55,MXP,7,2864048.55,0,0.0,5,0,0,0,0,2,0,0,0,0,0,0,0,8:30,,5.0,7,0
55591,JIMA2,JIMENEZ AUTOCAMIONES,14247145,MERCEDEZ B CAMI,Occidente,1802.0,06/04/2021,07/04/2021,Satisfactoria,Edgar Aguilar,FALSE,08/04/2021,09:19 p. m.,20,25831352.76,MXP,19,24860432.76,1,970920.0,18,0,0,0,0,1,0,0,0,1,0,0,5,21:19,,5.0,20,0
55592,PISE1,AUTOS PITIC         ,80942374,SUZUKI,Occidente,723.0,07/04/2021,07/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/04/2021,06:17 p. m.,1,159600.0,MXP,1,159600.0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9:47,1.0,12.0,0,1
55593,SGDL1,SOLANA GDL    ,54920420,GENERAL MOTORS,Occidente,723.0,06/04/2021,06/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/04/2021,09:59 a. m.,1,307200.0,MXP,1,307200.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,0,1
55594,ATBV1,AUTOMOVILES DE BAVIE,A3476135,BMW,Occidente,723.0,06/04/2021,07/04/2021,Satisfactoria,Edgar Aguilar,FALSE,08/04/2021,08:19 p. m.,61,55559882.75,MXP,58,52913915.1,3,2645967.65,28,0,0,0,0,30,0,0,0,3,0,0,4,24:58,,12.0,61,0
55595,CARP3,CADILLAC POLANCO    ,58534761,GENERAL MOTORS,Metro Corporativa,1853.0,08/04/2021,08/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/04/2021,12:26 p. m.,4,2426727.27,MXP,4,2426727.27,0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,5.0,4,0
55596,HYUP1,HYUP1 HYUNDAI POLANC,B1459389,HYUNDAI,Metro Corporativa,1853.0,06/04/2021,07/04/2021,Satisfactoria,Edgar Aguilar,FALSE,08/04/2021,09:16 p. m.,117,40800084.41,MXP,104,35092789.93,13,5707294.48,71,0,18,0,1,14,2,0,0,11,0,0,11,23:46,,5.0,117,0
55597,SU892,SURMAN CO BEN       ,63898890,BENTLEY,Metro Corporativa,1853.0,08/04/2021,08/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/04/2021,01:22 p. m.,2,9661671.23,MXP,2,9661671.23,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,2,0
55598,MOT23,MOTOSPORT VALLE     ,B8402792,DUCATI,Metro Corporativa,1853.0,06/04/2021,06/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/04/2021,10:10 a. m.,6,2528232.4,MXP,6,2528232.4,0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,6,0
55599,TALE1,SEMINUEVOS TECN LEON,B5219843,PEUGEOT,Occidente,723.0,07/04/2021,08/04/2021,Satisfactoria,Edgar Ricardo,FALSE,09/04/2021,08:48 p. m.,3,905040.0,MXP,3,905040.0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0,26:21,2.0,12.0,0,3
55600,JLGL6,JLR GDL MXP,21777279,JAGUAR LAND ROV,Occidente,723.0,06/04/2021,06/04/2021,Deficiente con Bloqueo,Edgar Aguilar,TRUE,07/04/2021,08:34 p. m.,5,5974098.6,MXP,5,5974098.6,0,0.0,0,0,0,5,0,0,0,0,0,0,0,0,0,26:37,,7.0,5,0
55601,JLLN7,JLR LEON MXP,21777279,JAGUAR LAND ROV,Occidente,723.0,07/04/2021,08/04/2021,Deficiente con Bloqueo,Edgar Ricardo,TRUE,09/04/2021,09:15 p. m.,10,9720574.96,MXP,9,8946036.0,1,774538.96,0,0,0,9,0,0,0,1,0,0,0,0,0,25:59,,7.0,10,0
55602,KIDA5,DALTON AUTOS DE ORIE,B4033149,KIA,Occidente,723.0,06/04/2021,07/04/2021,Satisfactoria,Edgar Aguilar,FALSE,08/04/2021,07:42 p. m.,2,1014679.8,MXP,2,1014679.8,0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,26:9,,12.0,2,0
55603,MAZ91,MANS AUTOMOTRIZ SA D,35791735,SEAT,Metro Corporativa,1853.0,06/04/2021,06/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/04/2021,03:33 p. m.,9,2396720.0,MXP,9,2396720.0,0,0.0,8,0,0,0,0,1,0,0,0,0,0,0,0,8:30,9.0,12.0,0,9
55604,PALMM,PALMAS MOTORS SUZU,72762632,SUZUKI,Bajío,810.0,07/04/2021,08/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/04/2021,11:09 a. m.,22,6188315.94,MXP,22,6188315.94,0,0.0,21,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,12.0,22,0
55605,ASE21,AUTOMOTORES SIGLO,72546120,SUZUKI,Sureste,841.0,06/04/2021,07/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/04/2021,04:49 p. m.,7,2588370.08,MXP,7,2588370.08,0,0.0,0,0,0,0,0,7,0,0,0,0,0,0,0,8:30,,12.0,7,0
55606,AUPI6,AUTOS PITIC,80942374,SUZUKI,Occidente,723.0,07/04/2021,07/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,07/04/2021,06:20 p. m.,3,1011017.97,MXP,3,1011017.97,0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,9:50,,12.0,3,0
55607,SAUC3,SAU IRAPUATO SA DE C,B7011350,HYUNDAI,Bajío,810.0,06/04/2021,07/04/2021,Satisfactoria,Edgar Aguilar,FALSE,08/04/2021,07:50 p. m.,17,5047176.58,MXP,13,3975201.06,4,1071975.52,12,0,1,0,0,0,4,0,0,0,0,0,23,25:30,,12.0,17,0
55608,FWXXI,VOLVO MINERVAFAW SIGLO XXI,B5671964,FAW,Sureste,841.0,08/04/2021,08/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/04/2021,09:48 a. m.,5,1396455.94,MXP,5,1396455.94,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,5.0,5,0
55609,ESSN8,SN ESMERALDA MOT,B8948780,BMW,Metro Corporativa,1853.0,06/04/2021,06/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/04/2021,12:29 p. m.,12,3640240.0,MXP,12,3640240.0,0,0.0,10,0,0,0,0,2,0,0,0,0,0,0,0,8:30,598.1709999999999,6.0,0,12
55610,10183,10183 DEL VALLE,20950220,HONDA,Sureste,1809.0,06/04/2021,06/04/2021,Satisfactoria,Edgar Aguilar,FALSE,07/04/2021,08:40 p. m.,19,9784152.65,MXP,19,9784152.65,0,0.0,12,0,7,0,0,0,0,0,0,0,0,0,0,25:50,,12.0,19,0
55611,ESMO1,ESMERALDA MOTORS,B8948780,BMW,Metro Corporativa,1853.0,06/04/2021,06/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,06/04/2021,01:06 p. m.,12,9881233.1,MXP,12,9881233.1,0,0.0,11,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,12.0,12,0
55612,KIM59,SN KIMCHI,B1459389,HYUNDAI,Metro Corporativa,1853.0,08/04/2021,08/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/04/2021,09:56 a. m.,8,1315280.0,MXP,8,1315280.0,0,0.0,3,0,0,0,0,5,0,0,0,0,0,0,0,8:30,790.702,6.0,0,8
55613,AAND1,AUTOMOVILISTICA ANDRADE,17093442,FORD,Metro Corporativa,1851.0,07/04/2021,09/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,09/04/2021,10:10 a. m.,47,26542454.86,MXP,47,26542454.86,0,0.0,46,0,0,0,0,1,0,0,0,0,0,0,0,8:30,,5.0,47,0
55614,BENZ1,AUTOSAT DE MEXICO,33496931,SMART,Metro Corporativa,1851.0,07/04/2021,08/04/2021,Satisfactoria,Edgar Aguilar,FALSE,09/04/2021,10:34 p. m.,89,85149866.43,MXP,82,79133976.26,7,6015890.17,73,0,0,0,0,9,0,0,0,7,0,0,7,25:29,,5.0,89,0
55615,HYEC1,HYUNDAI ECATEPEC,B1416674,HYUNDAI,Metro Corporativa,1851.0,07/04/2021,07/04/2021,Satisfactoria,Edgar Aguilar,FALSE,08/04/2021,09:19 p. m.,30,7743822.85,MXP,30,7743822.85,0,0.0,20,0,8,0,0,2,0,0,0,0,0,0,0,21:19,,5.0,15,15
55616,HYLVE,HYUNDAI LOMAS VERDES,B1060713,HYUNDAI,Metro Corporativa,1852.0,07/04/2021,08/04/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,12/04/2021,01:31 p. m.,98,30503867.58,MXP,95,29724149.28,3,779718.3,63,0,19,0,0,13,1,0,0,1,1,0,2,22:1,,5.0,98,0
55617,C9453,CEVER AZCAPOTZALCO SA DE CV,33809453,FORD,Metro Corporativa,1853.0,08/04/2021,08/04/2021,Satisfactoria,Fabiola Alvarez CA,FALSE,08/04/2021,11:24 a. m.,5,1953536.0,MXP,5,1953536.0,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,8:30,,12.0,5,0
55618,10131,HONDA SANTA CLARA,71348380,HONDA,Metro Corporativa,1852.0,07/04/2021,07/04/2021,Satisfactoria,Fabiola Alvarez Paez,FALSE,08/04/2021,09:31 p. m.,51,22145364.78,MXP,51,22145364.78,0,0.0,22,1,9,0,0,19,0,0,0,0,0,0,0,22:5,,5.0,51,0
